time, pn-10A04R02T01, pn-10A12R02T01, pn-10A22R02T01, pn-10A35R02T01, pn-10A49R02T01, pn-10A58R02T01
(s), (Pa), (Pa), (Pa), (Pa), (Pa), (Pa)
91.72319030761719, 316362.5625, 310762.6875, 304510.65625, 303088.53125, 302542.34375, 301986.875
91.82438659667969, 316430.3125, 310831.09375, 304553.5, 303102.65625, 302541.28125, 301977.1875
91.92637634277344, 316619.9375, 311020.1875, 304741.09375, 303251.3125, 302676.25, 302096.21875
92.02951049804688, 316696.96875, 311097.875, 304838.40625, 303301.84375, 302704.6875, 302105.03125
92.13011932373047, 316881.84375, 311282.40625, 305043.0, 303620.9375, 303054.9375, 302482.3125
92.23030090332031, 316901.5625, 311300.75, 305015.6875, 303547.4375, 302950.4375, 302357.65625
92.33242797851562, 317117.875, 311517.65625, 305233.84375, 303683.4375, 303042.0, 302393.15625
92.43294525146484, 317227.96875, 311626.9375, 305353.71875, 303828.71875, 303180.59375, 302539.25
92.53369903564453, 317271.40625, 311669.75, 305327.84375, 303747.96875, 303071.5, 302412.375
92.63489532470703, 317430.78125, 311829.1875, 305487.625, 303902.0625, 303205.875, 302529.65625
92.7371597290039, 317410.25, 311807.25, 305395.28125, 303879.6875, 303163.96875, 302468.59375
92.83753967285156, 317529.09375, 311927.71875, 305584.53125, 303984.375, 303247.125, 302523.4375
92.94005584716797, 317730.46875, 312128.84375, 305760.03125, 304132.3125, 303386.96875, 302656.0625
93.04302978515625, 317879.90625, 312278.53125, 305900.71875, 304248.375, 303474.84375, 302712.6875
93.14608001708984, 318089.125, 312487.84375, 306122.78125, 304447.78125, 303649.21875, 302848.25
93.24744415283203, 318165.15625, 312565.625, 306236.28125, 304556.78125, 303759.90625, 302964.875
93.34793853759766, 318195.09375, 312595.03125, 306227.90625, 304638.53125, 303850.3125, 303056.0625
93.4481430053711, 318119.96875, 312519.0, 306118.8125, 304547.90625, 303751.28125, 302945.625
93.5481948852539, 318171.8125, 312569.875, 306145.96875, 304660.09375, 303878.78125, 303086.8125
93.64842987060547, 318291.03125, 312688.15625, 306278.8125, 304848.40625, 304090.46875, 303321.4375
93.7484359741211, 318148.59375, 312547.125, 306062.3125, 304415.09375, 303632.9375, 302876.96875
93.84917449951172, 318066.78125, 312466.125, 306056.40625, 304342.25, 303575.90625, 302841.1875
93.95094299316406, 318068.1875, 312467.125, 306068.8125, 304500.28125, 303751.25, 303021.625
94.0526123046875, 318045.75, 312443.0, 305946.9375, 304310.9375, 303533.90625, 302793.4375
94.15432739257812, 318129.78125, 312529.25, 306105.625, 304426.96875, 303651.9375, 302900.71875
94.25608825683594, 318089.71875, 312487.71875, 305998.5, 304402.21875, 303641.75, 302899.375
94.35652923583984, 318003.84375, 312400.15625, 305830.53125, 304284.03125, 303537.53125, 302806.09375
94.45687866210938, 317955.40625, 312355.15625, 305923.90625, 304292.1875, 303571.4375, 302851.375
94.55909729003906, 317837.53125, 312238.6875, 305812.21875, 304092.125, 303390.0, 302697.25
94.6598129272461, 317688.125, 312084.125, 305534.8125, 303869.90625, 303131.125, 302333.78125
94.75993347167969, 317603.59375, 312004.84375, 305583.8125, 303858.78125, 303230.59375, 302606.125
94.86013793945312, 317408.71875, 311807.90625, 305310.15625, 303650.4375, 303031.5, 302419.34375
94.96307373046875, 317361.5625, 311761.34375, 305288.4375, 303614.65625, 303007.5, 302410.0
95.06509399414062, 317311.59375, 311711.0625, 305237.65625, 303508.59375, 302909.3125, 302325.5
95.1661376953125, 317315.71875, 311715.53125, 305255.375, 303501.40625, 302888.3125, 302279.375
95.2689208984375, 317373.4375, 311771.78125, 305263.90625, 303531.34375, 302909.625, 302293.5
95.37004852294922, 317502.5, 311901.90625, 305422.4375, 303556.0625, 302933.4375, 302318.21875
95.47212219238281, 317621.96875, 312020.25, 305498.125, 303658.3125, 303024.96875, 302393.4375
95.57268524169922, 317687.96875, 312086.59375, 305573.8125, 303709.15625, 303058.40625, 302415.96875
95.67423248291016, 317698.71875, 312099.96875, 305687.65625, 303838.625, 303200.75, 302564.125
95.77583312988281, 317601.21875, 312000.21875, 305459.3125, 303646.5625, 303010.90625, 302382.75
95.87641906738281, 317711.65625, 312109.0625, 305531.09375, 303639.1875, 303002.875, 302385.3125
95.97685241699219, 317739.625, 312136.96875, 305568.03125, 303662.5, 303003.8125, 302361.09375
96.0771255493164, 317706.21875, 312100.125, 305379.84375, 303612.625, 302954.09375, 302324.53125
96.18019104003906, 317568.625, 311964.375, 305361.59375, 303496.28125, 302842.875, 302213.71875
96.2835693359375, 317560.28125, 311959.46875, 305448.1875, 303419.5625, 302784.625, 302182.5
96.38412475585938, 317515.90625, 311912.5625, 305311.78125, 303406.5, 302783.65625, 302219.125
96.48506927490234, 317676.96875, 312078.03125, 305610.3125, 303602.59375, 303019.3125, 302450.40625
96.58576965332031, 317579.34375, 311979.28125, 305386.625, 303394.15625, 302815.5625, 302255.9375
96.6869888305664, 317204.59375, 311607.125, 305107.1875, 303109.15625, 302549.46875, 302007.40625
96.78919219970703, 317174.71875, 311575.9375, 305031.71875, 303032.71875, 302502.5, 301995.09375
96.89283752441406, 317100.8125, 311499.78125, 304884.125, 302954.71875, 302428.5, 301928.4375
96.99552154541016, 317032.625, 311433.40625, 304927.25, 302824.0, 302314.6875, 301831.09375
97.09561157226562, 316986.0, 311383.53125, 304756.3125, 302735.46875, 302244.59375, 301769.625
97.20185089111328, 316965.3125, 311362.3125, 304739.375, 302549.78125, 302098.375, 301673.25
97.3022232055664, 316848.59375, 311247.6875, 304626.40625, 302433.3125, 301998.15625, 301591.90625
97.40270233154297, 316875.84375, 311271.59375, 304642.8125, 302475.875, 302055.84375, 301640.90625
97.5055923461914, 316738.4375, 311136.65625, 304530.78125, 302413.90625, 301980.96875, 301571.71875
97.6070785522461, 316742.75, 311144.84375, 304685.125, 302373.0625, 301958.21875, 301573.84375
97.707763671875, 316957.03125, 311354.1875, 304688.0625, 302407.625, 301990.1875, 301604.9375
97.81027221679688, 316926.875, 311327.4375, 304747.875, 302391.03125, 301965.90625, 301575.5
97.91480255126953, 316888.03125, 311286.6875, 304649.25, 302266.5625, 301874.21875, 301502.1875
98.01737213134766, 317031.96875, 311426.59375, 304648.875, 302183.0625, 301790.65625, 301431.90625
98.11914825439453, 319773.8125, 314116.4375, 305266.0625, 301673.75, 301546.15625, 301394.6875
98.22330474853516, 317108.28125, 311516.375, 305262.5625, 302350.3125, 301969.21875, 301581.25
98.32559967041016, 317158.84375, 311553.875, 304717.4375, 302407.28125, 301980.0, 301564.15625
98.42637634277344, 317522.15625, 311911.53125, 305284.1875, 302278.71875, 301851.46875, 301456.78125
98.52954864501953, 317293.40625, 311691.59375, 304992.71875, 302271.3125, 301829.28125, 301444.09375
98.63054656982422, 317271.25, 311657.40625, 304507.25, 302672.25, 302135.59375, 301702.6875
98.73117065429688, 317759.78125, 312164.625, 305969.78125, 302621.46875, 302100.1875, 301669.90625
98.83203125, 317493.90625, 311898.40625, 305575.5625, 302769.65625, 302192.1875, 301722.46875
98.93327331542969, 318060.4375, 312452.375, 305558.1875, 302969.84375, 302325.84375, 301802.125
99.03445434570312, 318622.6875, 313065.96875, 307578.75, 303561.53125, 302651.25, 302032.5
99.13748931884766, 318309.6875, 312714.78125, 306235.5625, 303343.75, 302641.125, 302023.5625
99.23758697509766, 318284.96875, 312683.90625, 306018.5625, 303697.875, 302717.28125, 302117.125
99.34063720703125, 319081.53125, 313467.59375, 306414.59375, 303803.75, 302792.4375, 302153.4375
99.44178771972656, 318879.5625, 313275.0625, 306416.75, 304534.75, 303361.8125, 302606.5625
99.54768371582031, 319269.8125, 313664.15625, 306772.65625, 304615.03125, 303464.5, 302651.46875
99.65241241455078, 319654.125, 314047.78125, 307122.8125, 305114.75, 303962.78125, 303106.75
99.75440216064453, 319906.40625, 314306.4375, 307741.65625, 305363.875, 304206.75, 303301.5625
99.8553237915039, 320305.09375, 314701.96875, 307986.34375, 305401.96875, 304307.5, 303389.25
99.9569091796875, 320102.90625, 314495.0625, 307599.25, 305082.25, 304149.03125, 303266.28125
100.05867004394531, 320030.65625, 314430.1875, 307838.40625, 305418.375, 304415.96875, 303480.71875
100.16044616699219, 320230.5625, 314625.6875, 307845.40625, 305343.03125, 304377.84375, 303404.96875
100.26251983642578, 321482.4375, 315903.15625, 310664.65625, 304841.125, 304167.71875, 303310.53125
100.36274719238281, 320776.3125, 315147.3125, 307843.8125, 305009.125, 304095.40625, 303168.875
100.46315002441406, 320575.46875, 314976.4375, 308992.15625, 304997.625, 304436.8125, 303550.46875
100.56388092041016, 320550.8125, 314984.15625, 309389.1875, 305348.78125, 304157.59375, 303159.96875
100.66680908203125, 320553.9375, 314954.9375, 308107.09375, 305362.625, 304471.15625, 303525.5
100.76811218261719, 320082.0, 314479.15625, 307713.34375, 304829.25, 304049.84375, 303187.8125
100.8684310913086, 320241.6875, 314639.25, 308038.15625, 305316.15625, 304306.125, 303449.1875
100.9689712524414, 320989.09375, 315329.1875, 308890.40625, 305423.4375, 304291.65625, 303327.9375
101.07060241699219, 320463.25, 314860.0625, 308100.84375, 305769.8125, 304657.15625, 303736.65625
101.17073822021484, 320603.46875, 315018.28125, 308048.96875, 305399.65625, 304168.28125, 303188.125
101.27377319335938, 320793.4375, 315191.34375, 308524.125, 305911.5, 304726.75, 303734.59375
101.37390899658203, 321449.75, 315846.28125, 309827.28125, 305635.15625, 304372.40625, 303316.0
101.4750747680664, 320707.84375, 315114.3125, 309242.84375, 305898.75, 304719.90625, 303664.0625
101.57535552978516, 320896.625, 315317.9375, 309409.84375, 305613.0625, 304416.125, 303330.9375
101.67572021484375, 320392.4375, 314781.65625, 307634.90625, 305524.5, 304504.625, 303488.75
101.77655029296875, 320661.03125, 315056.21875, 308283.78125, 305377.625, 304362.5, 303301.09375
101.87811279296875, 320815.78125, 315217.8125, 308325.875, 306192.34375, 304802.625, 303736.21875
101.97915649414062, 320557.6875, 314959.34375, 308461.46875, 305909.5625, 304579.125, 303490.125
102.08026123046875, 321221.65625, 315612.125, 308576.28125, 305999.5, 304736.625, 303698.4375
102.18299102783203, 321418.65625, 315786.875, 308087.59375, 305778.28125, 304513.5625, 303469.9375
102.28298950195312, 320858.0625, 315251.8125, 308252.90625, 306150.5625, 304875.5, 303800.4375
102.3848876953125, 321147.21875, 315537.9375, 308644.5, 305622.03125, 304473.28125, 303400.25
102.48512268066406, 320855.6875, 315253.9375, 308334.15625, 305622.96875, 304568.65625, 303509.8125
102.58692169189453, 320522.875, 314925.5625, 308475.71875, 305534.59375, 304523.75, 303480.3125
102.687255859375, 321035.59375, 315379.78125, 308305.5, 305496.71875, 304508.125, 303464.75
102.78820037841797, 320214.90625, 314621.5625, 308338.1875, 305466.625, 304516.25, 303488.96875
102.88951873779297, 320854.34375, 315253.09375, 308598.8125, 305379.15625, 304502.25, 303525.84375
102.99102020263672, 320547.59375, 314950.0, 308413.9375, 305459.75, 304566.96875, 303584.5
103.09295654296875, 320872.84375, 315271.0, 308676.90625, 305727.375, 304652.96875, 303692.59375
103.19408416748047, 320385.4375, 314782.96875, 308211.84375, 305672.03125, 304414.40625, 303463.03125
103.29496765136719, 320698.34375, 315099.78125, 308332.6875, 306060.75, 304667.4375, 303650.15625
103.39498138427734, 320876.875, 315283.46875, 308876.15625, 305701.90625, 304563.5, 303603.3125
103.49590301513672, 321057.71875, 315442.96875, 308666.96875, 305963.65625, 304716.625, 303688.28125
103.5967025756836, 320832.1875, 315234.375, 308382.75, 306051.3125, 304633.84375, 303572.46875
103.6971206665039, 320853.59375, 315252.125, 308391.78125, 306187.8125, 304866.84375, 303764.78125
103.79791259765625, 320855.25, 315253.25, 308511.3125, 306383.9375, 305130.90625, 303973.4375
103.90058135986328, 321024.28125, 315422.34375, 308690.4375, 306269.0, 304978.46875, 303749.5625
104.00225067138672, 320898.625, 315295.71875, 308519.625, 305905.9375, 304714.9375, 303542.96875
104.10245513916016, 320573.0, 314967.28125, 308189.5625, 305972.5, 304840.09375, 303700.0
104.20418548583984, 320702.71875, 315094.71875, 308182.875, 305532.71875, 304445.21875, 303356.15625
104.30451965332031, 320531.34375, 314930.15625, 308370.71875, 305661.90625, 304643.8125, 303610.96875
104.40514373779297, 320702.9375, 315099.21875, 308661.84375, 305244.90625, 304320.25, 303314.3125
104.50666046142578, 320465.46875, 314863.65625, 308267.90625, 305510.65625, 304592.25, 303628.03125
104.6072006225586, 320333.15625, 314737.6875, 308872.1875, 305284.84375, 304392.40625, 303468.0625
104.70793914794922, 320989.53125, 315383.25, 308955.625, 305223.4375, 304385.21875, 303492.28125
104.8089828491211, 320404.8125, 314805.375, 308181.53125, 305379.71875, 304517.0, 303635.65625
104.91011810302734, 320415.5625, 314810.375, 307964.3125, 305514.0, 304233.9375, 303382.5625
105.0113296508789, 320635.5625, 315036.8125, 308283.96875, 305980.75, 304585.78125, 303630.34375
105.11260223388672, 320648.40625, 315045.0, 308191.96875, 305828.0, 304576.5, 303654.3125
105.21372985839844, 320698.0625, 315093.03125, 308227.40625, 306055.9375, 304730.25, 303769.28125
105.31541442871094, 320578.5, 314978.3125, 308390.9375, 305901.21875, 304535.28125, 303501.40625
105.41602325439453, 321068.90625, 315477.09375, 309166.34375, 306048.75, 304831.21875, 303783.5
105.51628112792969, 320687.3125, 315079.90625, 308072.0, 305840.78125, 304671.90625, 303529.375
105.61713409423828, 320998.75, 315396.0, 308720.03125, 305991.71875, 304927.25, 303780.65625
105.71725463867188, 320821.5, 315236.125, 308281.5, 305434.40625, 304455.84375, 303316.40625
105.81897735595703, 320756.8125, 315150.96875, 308111.375, 305704.3125, 304757.03125, 303663.59375
105.91984558105469, 320525.65625, 314940.9375, 308404.34375, 305474.09375, 304536.8125, 303464.09375
106.01988983154297, 320688.9375, 315083.375, 308383.625, 305695.46875, 304853.4375, 303828.28125
106.12077331542969, 320825.3125, 315211.15625, 307986.75, 305509.84375, 304445.6875, 303405.46875
106.22124481201172, 320541.125, 314925.34375, 307815.09375, 305800.71875, 304723.3125, 303723.4375
106.3249282836914, 320550.0, 314941.125, 307897.0625, 305524.71875, 304463.15625, 303491.9375
106.42675018310547, 320732.9375, 315124.65625, 308238.96875, 305613.75, 304580.78125, 303622.0625
106.53008270263672, 322202.6875, 316589.9375, 309135.78125, 305870.0625, 304641.1875, 303547.6875
106.6306381225586, 320603.28125, 315005.15625, 308435.15625, 305525.78125, 304454.0, 303498.4375
106.73066711425781, 321256.34375, 315626.96875, 308314.5, 305432.5, 304318.53125, 303315.90625
106.83256530761719, 320650.25, 315050.84375, 308396.28125, 305459.59375, 304443.84375, 303489.03125
106.93339538574219, 320435.5, 314825.75, 307790.59375, 305169.125, 304175.84375, 303210.5
107.0335693359375, 320993.40625, 315420.96875, 308803.84375, 305370.34375, 304435.53125, 303508.65625
107.13418579101562, 320425.5625, 314840.71875, 307954.84375, 304920.125, 303937.09375, 303013.65625
107.23536682128906, 320250.71875, 314633.5, 307265.53125, 305109.90625, 304295.625, 303430.125
107.335693359375, 320365.625, 314764.625, 308069.71875, 305275.21875, 304278.28125, 303430.65625
107.43701934814453, 320716.0, 315109.6875, 308122.40625, 306100.9375, 304495.78125, 303602.40625
107.5378189086914, 320658.65625, 315094.8125, 308618.65625, 305946.0625, 304526.28125, 303630.375
107.6429672241211, 320841.5, 315234.75, 308328.03125, 305961.46875, 304620.65625, 303682.40625
107.74418640136719, 320981.25, 315388.125, 309126.0, 305958.90625, 304636.28125, 303667.4375
107.84529113769531, 320575.15625, 315004.375, 308617.1875, 305867.40625, 304574.65625, 303566.46875
107.94666290283203, 320942.65625, 315337.09375, 308547.6875, 305831.0, 304701.65625, 303635.84375
108.04681396484375, 320811.375, 315189.0625, 307575.53125, 305828.25, 304759.125, 303616.5625
108.14775085449219, 321052.875, 315451.25, 308927.59375, 305751.1875, 304712.3125, 303548.5
108.24898529052734, 320903.0625, 315306.25, 308752.96875, 305686.4375, 304677.78125, 303522.0625
108.3495101928711, 320629.125, 315022.9375, 307956.4375, 305348.59375, 304434.8125, 303365.9375
108.44974517822266, 320905.03125, 315304.0625, 308644.25, 305521.84375, 304631.53125, 303526.53125
108.55025482177734, 321122.21875, 315519.9375, 308751.3125, 306379.78125, 304912.5, 303793.4375
108.65237426757812, 321082.1875, 315479.125, 308844.9375, 306159.1875, 304629.90625, 303487.1875
108.75260925292969, 320957.4375, 315349.5, 308439.9375, 306114.90625, 304764.21875, 303685.5625
108.85332489013672, 320422.8125, 314819.84375, 308071.96875, 305826.65625, 304477.625, 303411.34375
108.95571899414062, 321018.46875, 315410.46875, 308462.84375, 306195.1875, 304778.25, 303732.28125
109.05805206298828, 320965.09375, 315363.59375, 308752.28125, 306025.6875, 304769.59375, 303631.1875
109.15888977050781, 321788.125, 316187.46875, 310000.125, 305912.65625, 304747.25, 303561.375
109.25959777832031, 320977.34375, 315387.71875, 309030.0625, 305794.0625, 304661.84375, 303480.5625
109.3612060546875, 320539.4375, 314934.78125, 308133.90625, 305738.4375, 304714.46875, 303548.5
109.46210479736328, 320852.0625, 315245.53125, 308362.21875, 305722.21875, 304710.3125, 303522.1875
109.5626449584961, 321268.21875, 315689.625, 309427.28125, 305541.09375, 304612.46875, 303494.09375
109.66366577148438, 321009.59375, 315404.0, 308628.9375, 305456.25, 304566.09375, 303492.71875
109.76492309570312, 321735.09375, 316210.15625, 311676.75, 306096.375, 304795.875, 303638.96875
109.86681365966797, 320583.65625, 314973.21875, 307843.6875, 305540.4375, 304547.21875, 303515.90625
109.96724700927734, 320486.59375, 314890.40625, 308431.40625, 305539.375, 304549.46875, 303569.1875
110.06790161132812, 320712.4375, 315110.6875, 308339.125, 305603.4375, 304453.09375, 303455.65625
110.16870880126953, 320765.34375, 315183.5, 308828.28125, 305743.3125, 304547.9375, 303613.71875
110.27071380615234, 320936.0625, 315328.90625, 308202.0625, 305892.53125, 304598.6875, 303563.625
110.37120819091797, 323169.625, 317396.84375, 309537.9375, 306150.0, 304822.21875, 303741.4375
110.47125244140625, 320879.375, 315279.8125, 308709.65625, 305848.03125, 304662.6875, 303645.75
110.5734634399414, 321215.0625, 315610.15625, 308821.15625, 305974.15625, 304788.6875, 303722.53125
110.67491149902344, 320930.40625, 315326.1875, 308844.09375, 305933.5625, 304829.15625, 303781.78125
110.77538299560547, 322171.15625, 316497.03125, 309121.71875, 306048.03125, 304755.59375, 303769.40625
110.87592315673828, 321031.65625, 315414.0, 308244.65625, 306112.25, 304767.5625, 303648.53125
110.97598266601562, 321190.8125, 315581.40625, 308464.84375, 306199.84375, 304965.09375, 303863.59375
111.07666778564453, 321029.5, 315435.1875, 309014.5, 306164.96875, 304865.125, 303740.3125
111.1767807006836, 321116.09375, 315514.875, 308981.375, 306335.34375, 304920.1875, 303785.21875
111.27734375, 321194.46875, 315582.125, 308201.96875, 306291.59375, 304928.3125, 303781.0625
111.3782958984375, 321252.875, 315658.53125, 309295.96875, 306266.375, 305043.78125, 303911.375
111.48152160644531, 320940.75, 315338.375, 308469.71875, 306129.5, 304884.71875, 303739.375
111.582763671875, 321037.8125, 315441.09375, 308913.71875, 306106.9375, 304879.78125, 303720.65625
111.68401336669922, 321139.90625, 315539.0, 308720.6875, 306355.0, 305042.53125, 303841.15625
111.78402709960938, 321546.78125, 315940.71875, 309021.25, 306320.1875, 305136.78125, 303948.625
111.88545989990234, 321419.9375, 315818.15625, 309032.875, 306037.8125, 304840.9375, 303674.1875
111.98632049560547, 321174.9375, 315579.6875, 309189.28125, 305995.1875, 304895.96875, 303781.0625
112.08802032470703, 321021.46875, 315409.6875, 308300.6875, 305861.59375, 304798.0, 303690.71875
112.18859100341797, 320962.59375, 315447.96875, 309712.90625, 305927.59375, 304812.96875, 303707.03125
112.28863525390625, 321237.34375, 315632.28125, 308973.5625, 305934.9375, 304620.34375, 303532.03125
112.38922882080078, 320926.15625, 315312.9375, 308214.71875, 305949.375, 304649.8125, 303589.03125
112.49059295654297, 320981.96875, 315375.875, 308580.875, 305867.875, 304626.03125, 303538.78125
112.5911636352539, 321613.84375, 316005.25, 309425.125, 306090.46875, 304797.21875, 303695.53125
112.69183349609375, 321662.15625, 316054.625, 309250.9375, 306769.34375, 305087.75, 303913.65625
112.79256439208984, 321883.5625, 316295.40625, 310021.15625, 306509.59375, 304945.65625, 303757.03125
112.89321899414062, 321417.5625, 315813.875, 309074.125, 306744.03125, 305160.09375, 303868.0625
112.99382019042969, 321604.53125, 316001.5625, 309139.90625, 306955.5, 305358.3125, 304041.84375
113.09461212158203, 321803.25, 316200.90625, 309379.65625, 307293.0, 305589.71875, 304113.34375
113.19461822509766, 322102.5, 316499.3125, 309489.34375, 307244.8125, 305889.15625, 304517.15625
113.29674530029297, 321930.6875, 316334.03125, 309654.5625, 307110.84375, 305799.71875, 304134.03125
113.39716339111328, 322141.625, 316561.34375, 310683.71875, 306922.9375, 305707.5625, 304225.4375
113.4975814819336, 321753.53125, 316154.75, 309520.40625, 306816.5625, 305604.375, 304170.34375
113.59960174560547, 321440.4375, 315838.78125, 309093.25, 306544.625, 305313.78125, 303942.4375
113.70405578613281, 321421.03125, 315818.375, 309073.53125, 306427.96875, 305288.1875, 304019.90625
113.80569458007812, 321136.0, 315524.34375, 308403.71875, 306195.53125, 305065.53125, 303851.53125
113.90750885009766, 321161.53125, 315558.3125, 308918.0625, 306181.375, 305065.125, 303858.59375
114.01395416259766, 320941.9375, 315334.28125, 308477.09375, 306177.21875, 305015.5625, 303837.90625
114.11909484863281, 320588.59375, 314984.15625, 308324.34375, 306258.03125, 304915.53125, 303776.25
114.22171020507812, 320546.125, 314940.6875, 308147.5, 306111.5625, 304806.65625, 303673.03125
114.32420349121094, 320660.65625, 315055.3125, 308250.9375, 306103.96875, 304807.71875, 303660.0625
114.42453002929688, 320795.375, 315190.125, 308386.6875, 306240.46875, 304964.25, 303812.0
114.52543640136719, 320854.03125, 315247.53125, 308430.25, 306328.4375, 305082.1875, 303886.90625
114.62562561035156, 320824.59375, 315218.78125, 308389.65625, 306058.4375, 304854.40625, 303642.1875
114.7257308959961, 320712.8125, 315110.6875, 308212.84375, 305991.3125, 304924.40625, 303815.71875
114.82676696777344, 320361.84375, 314759.09375, 308051.8125, 305766.15625, 304756.6875, 303677.25
114.92695617675781, 320359.5625, 314755.4375, 308035.09375, 305732.1875, 304799.4375, 303770.09375
115.02758026123047, 320510.65625, 314906.71875, 308137.9375, 305815.875, 304963.1875, 303976.65625
115.1286392211914, 320327.25, 314723.3125, 307935.0625, 305468.53125, 304633.0, 303692.0625
115.22954559326172, 320178.53125, 314574.3125, 307851.34375, 305433.0, 304630.1875, 303720.96875
115.33045959472656, 320032.84375, 314428.40625, 307617.03125, 305241.15625, 304434.84375, 303552.96875
115.43140411376953, 320095.84375, 314491.125, 307713.75, 305350.03125, 304597.59375, 303736.1875
115.53266906738281, 319939.3125, 314334.75, 307579.1875, 305052.25, 304262.9375, 303410.34375
115.63420104980469, 319972.6875, 314364.1875, 307445.75, 304762.1875, 303970.28125, 303160.8125
115.73471069335938, 319991.875, 314381.0625, 307427.25, 304750.4375, 303900.71875, 303111.625
115.83528900146484, 320227.3125, 314627.9375, 308294.65625, 304647.84375, 303881.5625, 303117.375
115.9366683959961, 319800.625, 314197.71875, 307625.78125, 304775.0625, 303907.65625, 303108.25
116.03788757324219, 319912.0, 314303.5625, 307432.15625, 304936.1875, 304053.09375, 303247.0
116.13973236083984, 319862.1875, 314258.71875, 307582.84375, 304782.34375, 303908.125, 303118.53125
116.23992156982422, 319916.03125, 314321.5, 307955.34375, 304792.8125, 303982.71875, 303210.21875
116.34236145019531, 319653.09375, 314045.875, 307057.96875, 304804.125, 303974.40625, 303203.75
116.44424438476562, 319746.9375, 314145.53125, 307477.75, 304734.3125, 303940.375, 303196.03125
116.5447769165039, 319641.40625, 314038.8125, 307237.03125, 304671.8125, 303924.78125, 303207.34375
116.64543151855469, 319756.21875, 314148.6875, 307047.71875, 304845.5, 304060.5625, 303305.25
116.74554443359375, 320087.40625, 314489.6875, 307797.03125, 304966.375, 304146.34375, 303389.0
116.84843444824219, 320145.9375, 314541.3125, 307750.125, 304968.40625, 304109.125, 303337.25
116.94867706298828, 320849.78125, 315266.46875, 308986.15625, 305374.3125, 304325.09375, 303482.21875
117.04939270019531, 319977.5, 314370.53125, 307503.1875, 305071.625, 304176.78125, 303360.78125
117.15080261230469, 320518.78125, 314914.21875, 308057.15625, 305113.03125, 304202.28125, 303416.03125
117.25237274169922, 320085.46875, 314480.53125, 307696.0, 305397.125, 304137.46875, 303307.4375
117.35533142089844, 320237.625, 314629.0, 307688.21875, 305570.1875, 304390.3125, 303549.28125
117.45726776123047, 320294.8125, 314685.5, 307743.6875, 305513.4375, 304377.0625, 303515.03125
117.56156921386719, 320275.1875, 314666.375, 307709.0625, 305368.9375, 304230.1875, 303361.90625
117.6627426147461, 320393.21875, 314785.53125, 307951.4375, 305607.46875, 304525.5625, 303632.3125
117.76444244384766, 320522.09375, 314911.4375, 307849.15625, 305373.25, 304337.03125, 303415.3125
117.86491394042969, 320510.4375, 314902.625, 308045.21875, 305354.0625, 304404.53125, 303506.5
117.9654312133789, 320496.71875, 314889.875, 307989.25, 305243.3125, 304340.3125, 303426.46875
118.06751251220703, 320377.0, 314767.90625, 307556.21875, 305262.0, 304394.75, 303479.0625
118.16773223876953, 320093.65625, 314501.0, 307965.96875, 305059.6875, 304260.3125, 303409.65625
118.26957702636719, 320160.5, 314560.5, 307804.5625, 304782.96875, 303991.90625, 303154.625
118.37114715576172, 320547.0625, 314966.0625, 308606.0, 305139.8125, 304184.9375, 303322.84375
118.47145080566406, 320227.125, 314627.5, 307758.75, 304713.3125, 303948.90625, 303139.875
118.57225799560547, 319910.875, 314308.96875, 307496.71875, 304554.75, 303810.75, 303034.90625
118.6727294921875, 319914.84375, 314304.65625, 307263.5625, 304820.03125, 303829.40625, 303061.875
118.77470397949219, 320268.40625, 314658.5625, 307736.375, 304844.21875, 303861.9375, 303081.6875
118.87553405761719, 319954.75, 314346.1875, 307616.90625, 304912.84375, 303969.59375, 303212.03125
118.97735595703125, 320201.5, 314590.65625, 308027.71875, 304562.03125, 303900.96875, 303179.0625
119.07903289794922, 319968.53125, 314355.125, 307318.40625, 304868.03125, 303871.8125, 303108.6875
119.17935180664062, 320001.9375, 314391.0625, 307502.625, 304815.90625, 303896.125, 303167.0625
119.2803726196289, 320264.5, 314664.71875, 308051.9375, 304816.9375, 303920.15625, 303178.25
119.3812255859375, 320622.875, 314987.375, 308252.1875, 305028.21875, 304088.09375, 303368.15625
119.48160552978516, 320123.5, 314518.53125, 307734.125, 304980.125, 304007.65625, 303294.875
119.5830307006836, 319986.25, 314382.40625, 307575.9375, 304806.9375, 303920.03125, 303226.59375
119.68448638916016, 320216.75, 314623.5, 308429.34375, 304515.1875, 303741.65625, 303067.3125
119.78453063964844, 319842.75, 314238.09375, 307262.03125, 304582.78125, 303736.125, 303064.8125
119.88573455810547, 319797.875, 314196.3125, 307398.59375, 304415.03125, 303610.9375, 302949.53125
119.98584747314453, 319732.78125, 314130.1875, 307274.0625, 304423.375, 303632.59375, 302946.75
120.08697509765625, 320114.8125, 314513.71875, 307927.125, 304690.21875, 303781.21875, 303083.8125
120.18853759765625, 320119.4375, 314515.78125, 307757.84375, 304783.71875, 303851.9375, 303153.3125
120.28923034667969, 320262.65625, 314652.53125, 307705.46875, 304519.15625, 303650.1875, 302976.71875
120.38957214355469, 319823.4375, 314213.625, 307216.40625, 304370.0, 303530.09375, 302874.15625
120.4900131225586, 319691.1875, 314090.28125, 307528.65625, 304320.59375, 303493.1875, 302832.96875
120.59074401855469, 320017.15625, 314407.09375, 307563.34375, 304407.03125, 303616.71875, 302947.0625
